subsector,country_code,unit,carrier,year,0
"Food, beverages and tobacco",BG,twh,electricity,2002,1.207287637773173
"Food, beverages and tobacco",BG,twh,electricity,2003,1.0739933466601415
"Food, beverages and tobacco",BG,twh,electricity,2004,1.286180403199401
"Food, beverages and tobacco",BG,twh,electricity,2005,1.446190028342674
"Food, beverages and tobacco",BG,twh,electricity,2006,1.2268360223149637
"Food, beverages and tobacco",BG,twh,electricity,2007,1.1420926377627856
"Food, beverages and tobacco",BG,twh,electricity,2008,1.3986341428384679
"Food, beverages and tobacco",BG,twh,electricity,2009,1.28863462075955
"Food, beverages and tobacco",BG,twh,electricity,2010,1.2066567735760476
"Food, beverages and tobacco",BG,twh,electricity,2011,1.1268015693659785
"Food, beverages and tobacco",BG,twh,electricity,2012,1.1389710648003544
"Food, beverages and tobacco",BG,twh,electricity,2013,1.209863212232148
"Food, beverages and tobacco",BG,twh,electricity,2014,1.2208450539988127
"Food, beverages and tobacco",BG,twh,electricity,2015,1.307830069238599
"Food, beverages and tobacco",BG,twh,electricity,2016,1.2918040782078655
"Food, beverages and tobacco",BG,twh,electricity,2017,1.3475264240994655
"Food, beverages and tobacco",BG,twh,electricity,2018,1.4005923361050652
"Food, beverages and tobacco",CH,twh,electricity,2000,1.6656261125795502
"Food, beverages and tobacco",CH,twh,electricity,2001,1.6264135761960754
"Food, beverages and tobacco",CH,twh,electricity,2002,1.5046909676611988
"Food, beverages and tobacco",CH,twh,electricity,2003,1.4970127660749792
"Food, beverages and tobacco",CH,twh,electricity,2004,1.4885177045164295
"Food, beverages and tobacco",CH,twh,electricity,2005,1.4854468590560794
"Food, beverages and tobacco",CH,twh,electricity,2006,1.61648324793511
"Food, beverages and tobacco",CH,twh,electricity,2007,1.656244142172008
"Food, beverages and tobacco",CH,twh,electricity,2008,1.7104451039175412
"Food, beverages and tobacco",CH,twh,electricity,2009,1.88076383035629
"Food, beverages and tobacco",CH,twh,electricity,2010,1.9584711324715682
"Food, beverages and tobacco",CH,twh,electricity,2011,1.9693097046392603
"Food, beverages and tobacco",CH,twh,electricity,2012,1.9930892264572668
"Food, beverages and tobacco",CH,twh,electricity,2013,4.268475078863929
"Food, beverages and tobacco",CH,twh,electricity,2014,2.2294286178732725
"Food, beverages and tobacco",CH,twh,electricity,2015,2.1724850753804703
"Food, beverages and tobacco",CH,twh,electricity,2016,2.102912786471153
"Food, beverages and tobacco",CH,twh,electricity,2017,2.1710612299937937
"Food, beverages and tobacco",CH,twh,electricity,2018,2.2219988633813488
"Food, beverages and tobacco",CY,twh,electricity,2000,0.12330493309484783
"Food, beverages and tobacco",CY,twh,electricity,2001,0.12819991133283198
"Food, beverages and tobacco",CY,twh,electricity,2002,0.1429144601247454
"Food, beverages and tobacco",CY,twh,electricity,2003,0.15462454597058953
"Food, beverages and tobacco",CY,twh,electricity,2004,0.15767060737096436
"Food, beverages and tobacco",CY,twh,electricity,2005,0.16165884759215812
"Food, beverages and tobacco",CY,twh,electricity,2006,0.16564293721719248
"Food, beverages and tobacco",CY,twh,electricity,2007,0.17745483557428343
"Food, beverages and tobacco",CY,twh,electricity,2008,0.1892380978833796
"Food, beverages and tobacco",CY,twh,electricity,2009,0.1873109515964897
"Food, beverages and tobacco",CY,twh,electricity,2010,0.1912933767470811
"Food, beverages and tobacco",CY,twh,electricity,2011,0.1792081818664022
"Food, beverages and tobacco",CY,twh,electricity,2012,0.1758876410981086
"Food, beverages and tobacco",CY,twh,electricity,2013,0.16294762932389095
"Food, beverages and tobacco",CY,twh,electricity,2014,0.15324069510025423
"Food, beverages and tobacco",CY,twh,electricity,2015,0.1551395195078413
"Food, beverages and tobacco",CY,twh,electricity,2016,0.1644832609525663
"Food, beverages and tobacco",CY,twh,electricity,2017,0.17065096442776637
"Food, beverages and tobacco",CY,twh,electricity,2018,0.17653705536136624
"Food, beverages and tobacco",CZ,twh,electricity,2000,2.757780360067763
"Food, beverages and tobacco",CZ,twh,electricity,2001,2.9031485160173993
"Food, beverages and tobacco",CZ,twh,electricity,2002,2.886532118831473
"Food, beverages and tobacco",CZ,twh,electricity,2003,3.0231970215669355
"Food, beverages and tobacco",CZ,twh,electricity,2004,2.94852992071352
"Food, beverages and tobacco",CZ,twh,electricity,2005,2.6503898064576563
"Food, beverages and tobacco",CZ,twh,electricity,2006,2.765789084903049
"Food, beverages and tobacco",CZ,twh,electricity,2007,2.730428489768022
"Food, beverages and tobacco",CZ,twh,electricity,2008,2.8850860665569877
"Food, beverages and tobacco",CZ,twh,electricity,2009,2.3741921466651457
"Food, beverages and tobacco",CZ,twh,electricity,2010,2.21977369129021
"Food, beverages and tobacco",CZ,twh,electricity,2011,2.3646304949385226
"Food, beverages and tobacco",CZ,twh,electricity,2012,2.322237890981583
"Food, beverages and tobacco",CZ,twh,electricity,2013,2.162036220775832
"Food, beverages and tobacco",CZ,twh,electricity,2014,2.157787879644231
"Food, beverages and tobacco",CZ,twh,electricity,2015,2.37746546676361
"Food, beverages and tobacco",CZ,twh,electricity,2016,2.4138963503463713
"Food, beverages and tobacco",CZ,twh,electricity,2017,2.5154090621367717
"Food, beverages and tobacco",CZ,twh,electricity,2018,2.610131690071571
"Food, beverages and tobacco",DE,twh,electricity,2000,15.04647066768195
"Food, beverages and tobacco",DE,twh,electricity,2001,15.51210107020307
"Food, beverages and tobacco",DE,twh,electricity,2002,16.293432356739345
"Food, beverages and tobacco",DE,twh,electricity,2003,17.552097170203158
"Food, beverages and tobacco",DE,twh,electricity,2004,17.39022166498773
"Food, beverages and tobacco",DE,twh,electricity,2005,18.119121845963154
"Food, beverages and tobacco",DE,twh,electricity,2006,18.445870022821026
"Food, beverages and tobacco",DE,twh,electricity,2007,18.958918959232918
"Food, beverages and tobacco",DE,twh,electricity,2008,19.42047183957036
"Food, beverages and tobacco",DE,twh,electricity,2009,19.15386280808361
"Food, beverages and tobacco",DE,twh,electricity,2010,18.545162837131354
"Food, beverages and tobacco",DE,twh,electricity,2011,19.602223864200024
"Food, beverages and tobacco",DE,twh,electricity,2012,19.92498472603618
"Food, beverages and tobacco",DE,twh,electricity,2013,20.02200598364929
"Food, beverages and tobacco",DE,twh,electricity,2014,20.3877019250317
"Food, beverages and tobacco",DE,twh,electricity,2015,20.379036232150963
"Food, beverages and tobacco",DE,twh,electricity,2016,21.059674704485364
"Food, beverages and tobacco",DE,twh,electricity,2017,21.13499356176536
"Food, beverages and tobacco",DE,twh,electricity,2018,21.771760066085363
"Food, beverages and tobacco",DK,twh,electricity,2000,2.6760057601437905
"Food, beverages and tobacco",DK,twh,electricity,2001,2.7071104412327083
"Food, beverages and tobacco",DK,twh,electricity,2002,2.7593557550825434
"Food, beverages and tobacco",DK,twh,electricity,2003,2.7599059802234422
"Food, beverages and tobacco",DK,twh,electricity,2004,2.8201916093274497
"Food, beverages and tobacco",DK,twh,electricity,2005,2.927358674360517
"Food, beverages and tobacco",DK,twh,electricity,2006,2.8350436862383543
"Food, beverages and tobacco",DK,twh,electricity,2007,2.7245001760042653
"Food, beverages and tobacco",DK,twh,electricity,2008,2.7599898982066153
"Food, beverages and tobacco",DK,twh,electricity,2009,2.5417088271494426
"Food, beverages and tobacco",DK,twh,electricity,2010,2.601892682227569
"Food, beverages and tobacco",DK,twh,electricity,2011,2.6681379045168248
"Food, beverages and tobacco",DK,twh,electricity,2012,2.674552962336876
"Food, beverages and tobacco",DK,twh,electricity,2013,2.531696992811475
"Food, beverages and tobacco",DK,twh,electricity,2014,2.4839918046098926
"Food, beverages and tobacco",DK,twh,electricity,2015,2.499305501083949
"Food, beverages and tobacco",DK,twh,electricity,2016,2.502060379133482
"Food, beverages and tobacco",DK,twh,electricity,2017,2.5372747221558827
"Food, beverages and tobacco",DK,twh,electricity,2018,2.547502756359082
"Food, beverages and tobacco",EE,twh,electricity,2000,0.2689755936650205
"Food, beverages and tobacco",EE,twh,electricity,2001,0.30047641358124705
"Food, beverages and tobacco",EE,twh,electricity,2002,0.3292982315992842
"Food, beverages and tobacco",EE,twh,electricity,2003,0.3119236011337922
"Food, beverages and tobacco",EE,twh,electricity,2004,0.3554349986670952
"Food, beverages and tobacco",EE,twh,electricity,2005,0.3677738644206674
"Food, beverages and tobacco",EE,twh,electricity,2006,0.36508089386674725
"Food, beverages and tobacco",EE,twh,electricity,2007,0.38022966471580283
"Food, beverages and tobacco",EE,twh,electricity,2008,0.3737375675393349
"Food, beverages and tobacco",EE,twh,electricity,2009,0.2973254504347129
"Food, beverages and tobacco",EE,twh,electricity,2010,0.32509984501663175
"Food, beverages and tobacco",EE,twh,electricity,2011,0.31507201671164026
"Food, beverages and tobacco",EE,twh,electricity,2012,0.3487315960550613
"Food, beverages and tobacco",EE,twh,electricity,2013,0.31205331023755845
"Food, beverages and tobacco",EE,twh,electricity,2014,0.3429355545129748
"Food, beverages and tobacco",EE,twh,electricity,2015,0.35249836704168475
"Food, beverages and tobacco",EE,twh,electricity,2016,0.35095387555495344
"Food, beverages and tobacco",EE,twh,electricity,2017,0.3363455721149535
"Food, beverages and tobacco",EE,twh,electricity,2018,0.31568287675495343
"Food, beverages and tobacco",EL,twh,electricity,2000,1.1331259840612211
"Food, beverages and tobacco",EL,twh,electricity,2001,1.1575878862808
"Food, beverages and tobacco",EL,twh,electricity,2002,1.209395152801813
"Food, beverages and tobacco",EL,twh,electricity,2003,1.793260434578432
"Food, beverages and tobacco",EL,twh,electricity,2004,1.8232840618774988
"Food, beverages and tobacco",EL,twh,electricity,2005,1.8204128136757423
"Food, beverages and tobacco",EL,twh,electricity,2006,1.9279406865259994
"Food, beverages and tobacco",EL,twh,electricity,2007,2.166722094227856
"Food, beverages and tobacco",EL,twh,electricity,2008,2.152443713381022
"Food, beverages and tobacco",EL,twh,electricity,2009,2.11091836363867
"Food, beverages and tobacco",EL,twh,electricity,2010,2.086376162642097
"Food, beverages and tobacco",EL,twh,electricity,2011,2.6055199388510735
"Food, beverages and tobacco",EL,twh,electricity,2012,2.1460307814409507
"Food, beverages and tobacco",EL,twh,electricity,2013,2.0020691894830223
"Food, beverages and tobacco",EL,twh,electricity,2014,2.051724998188933
"Food, beverages and tobacco",EL,twh,electricity,2015,1.7287385982302617
"Food, beverages and tobacco",EL,twh,electricity,2016,1.3183903929728373
"Food, beverages and tobacco",EL,twh,electricity,2017,0.9553212848528372
"Food, beverages and tobacco",EL,twh,electricity,2018,1.440546914864037
"Food, beverages and tobacco",ES,twh,electricity,2000,8.65912846153253
"Food, beverages and tobacco",ES,twh,electricity,2001,8.3030363613481
"Food, beverages and tobacco",ES,twh,electricity,2002,8.802551696925613
"Food, beverages and tobacco",ES,twh,electricity,2003,9.671140571389374
"Food, beverages and tobacco",ES,twh,electricity,2004,10.265718429548716
"Food, beverages and tobacco",ES,twh,electricity,2005,11.160494018440101
"Food, beverages and tobacco",ES,twh,electricity,2006,9.831531894933278
"Food, beverages and tobacco",ES,twh,electricity,2007,10.263605693440777
"Food, beverages and tobacco",ES,twh,electricity,2008,10.14949730723203
"Food, beverages and tobacco",ES,twh,electricity,2009,9.898567870098672
"Food, beverages and tobacco",ES,twh,electricity,2010,10.204946223740663
"Food, beverages and tobacco",ES,twh,electricity,2011,9.380879167624789
"Food, beverages and tobacco",ES,twh,electricity,2012,9.222474567038804
"Food, beverages and tobacco",ES,twh,electricity,2013,9.05916196148542
"Food, beverages and tobacco",ES,twh,electricity,2014,10.628207296414313
"Food, beverages and tobacco",ES,twh,electricity,2015,10.687355256119575
"Food, beverages and tobacco",ES,twh,electricity,2016,10.830188201602049
"Food, beverages and tobacco",ES,twh,electricity,2017,10.243300999522047
"Food, beverages and tobacco",ES,twh,electricity,2018,9.696406111042048
"Food, beverages and tobacco",FI,twh,electricity,2000,1.4968907200486288
"Food, beverages and tobacco",FI,twh,electricity,2001,1.49666129671082
"Food, beverages and tobacco",FI,twh,electricity,2002,1.533311230548598
"Food, beverages and tobacco",FI,twh,electricity,2003,1.517319578739681
"Food, beverages and tobacco",FI,twh,electricity,2004,1.4651502372323024
"Food, beverages and tobacco",FI,twh,electricity,2005,1.4354669402632818
"Food, beverages and tobacco",FI,twh,electricity,2006,1.5549045934312253
"Food, beverages and tobacco",FI,twh,electricity,2007,2.850901934876057
"Food, beverages and tobacco",FI,twh,electricity,2008,2.6136739203244823
"Food, beverages and tobacco",FI,twh,electricity,2009,3.7627319641323385
"Food, beverages and tobacco",FI,twh,electricity,2010,3.5345050614375118
"Food, beverages and tobacco",FI,twh,electricity,2011,3.2344637336873676
"Food, beverages and tobacco",FI,twh,electricity,2012,3.0383290984980684
"Food, beverages and tobacco",FI,twh,electricity,2013,3.2459236332221684
"Food, beverages and tobacco",FI,twh,electricity,2014,3.4441282116557375
"Food, beverages and tobacco",FI,twh,electricity,2015,3.5917749448901453
"Food, beverages and tobacco",FI,twh,electricity,2016,3.857946755801151
"Food, beverages and tobacco",FI,twh,electricity,2017,3.8185654358811507
"Food, beverages and tobacco",FI,twh,electricity,2018,4.067850857321151
"Food, beverages and tobacco",FR,twh,electricity,2000,17.003170467944692
"Food, beverages and tobacco",FR,twh,electricity,2001,17.779861059909514
"Food, beverages and tobacco",FR,twh,electricity,2002,18.25621676970712
"Food, beverages and tobacco",FR,twh,electricity,2003,18.86630728318011
"Food, beverages and tobacco",FR,twh,electricity,2004,18.625121821272188
"Food, beverages and tobacco",FR,twh,electricity,2005,19.22216398534478
"Food, beverages and tobacco",FR,twh,electricity,2006,19.56871398449097
"Food, beverages and tobacco",FR,twh,electricity,2007,19.73808910615033
"Food, beverages and tobacco",FR,twh,electricity,2008,19.785950660745378
"Food, beverages and tobacco",FR,twh,electricity,2009,19.451291920970387
"Food, beverages and tobacco",FR,twh,electricity,2010,19.41844607002033
"Food, beverages and tobacco",FR,twh,electricity,2011,22.827184758039767
"Food, beverages and tobacco",FR,twh,electricity,2012,26.85552113805932
"Food, beverages and tobacco",FR,twh,electricity,2013,23.57819347925308
"Food, beverages and tobacco",FR,twh,electricity,2014,23.36814996827482
"Food, beverages and tobacco",FR,twh,electricity,2015,23.831710046345137
"Food, beverages and tobacco",FR,twh,electricity,2016,24.49150940508987
"Food, beverages and tobacco",FR,twh,electricity,2017,24.24647622193827
"Food, beverages and tobacco",FR,twh,electricity,2018,24.815980098373473
"Food, beverages and tobacco",HR,twh,electricity,2000,0.4400458837032736
"Food, beverages and tobacco",HR,twh,electricity,2001,0.4675064303301042
"Food, beverages and tobacco",HR,twh,electricity,2002,0.49020590647605883
"Food, beverages and tobacco",HR,twh,electricity,2003,0.574941311213366
"Food, beverages and tobacco",HR,twh,electricity,2004,0.6145833542166438
"Food, beverages and tobacco",HR,twh,electricity,2005,0.553371618898509
"Food, beverages and tobacco",HR,twh,electricity,2006,0.5923971466190708
"Food, beverages and tobacco",HR,twh,electricity,2007,0.6285135352706165
"Food, beverages and tobacco",HR,twh,electricity,2008,0.6897015152431427
"Food, beverages and tobacco",HR,twh,electricity,2009,0.6740294749521143
"Food, beverages and tobacco",HR,twh,electricity,2010,0.7068171911393618
"Food, beverages and tobacco",HR,twh,electricity,2011,0.7142563896472915
"Food, beverages and tobacco",HR,twh,electricity,2012,0.719172880310164
"Food, beverages and tobacco",HR,twh,electricity,2013,0.7342253915661481
"Food, beverages and tobacco",HR,twh,electricity,2014,0.7534162008892896
"Food, beverages and tobacco",HR,twh,electricity,2015,0.7618534683997296
"Food, beverages and tobacco",HR,twh,electricity,2016,0.7605480333539804
"Food, beverages and tobacco",HR,twh,electricity,2017,0.7472419796255804
"Food, beverages and tobacco",HR,twh,electricity,2018,0.7308931773707804
"Food, beverages and tobacco",HU,twh,electricity,2000,1.4536065436359942
"Food, beverages and tobacco",HU,twh,electricity,2001,1.692623284801471
"Food, beverages and tobacco",HU,twh,electricity,2002,1.6391604229280725
"Food, beverages and tobacco",HU,twh,electricity,2003,1.8938559617339166
"Food, beverages and tobacco",HU,twh,electricity,2004,1.5916844001568504
"Food, beverages and tobacco",HU,twh,electricity,2005,1.4254909560622069
"Food, beverages and tobacco",HU,twh,electricity,2006,1.4296313509550758
"Food, beverages and tobacco",HU,twh,electricity,2007,1.3883504388783716
"Food, beverages and tobacco",HU,twh,electricity,2008,1.439417333167577
"Food, beverages and tobacco",HU,twh,electricity,2009,1.4022237572439002
"Food, beverages and tobacco",HU,twh,electricity,2010,1.4837335105967435
"Food, beverages and tobacco",HU,twh,electricity,2011,1.4998023161726546
"Food, beverages and tobacco",HU,twh,electricity,2012,2.4366706207818916
"Food, beverages and tobacco",HU,twh,electricity,2013,2.4805205221780455
"Food, beverages and tobacco",HU,twh,electricity,2014,2.303969677097106
"Food, beverages and tobacco",HU,twh,electricity,2015,2.523896453034902
"Food, beverages and tobacco",HU,twh,electricity,2016,2.7088010293590488
"Food, beverages and tobacco",HU,twh,electricity,2017,2.7414058739190486
"Food, beverages and tobacco",HU,twh,electricity,2018,2.694137181039049
"Food, beverages and tobacco",IE,twh,electricity,2000,1.6367337848134456
"Food, beverages and tobacco",IE,twh,electricity,2001,1.660477381154098
"Food, beverages and tobacco",IE,twh,electricity,2002,1.7110699329404826
"Food, beverages and tobacco",IE,twh,electricity,2003,1.7385135253955724
"Food, beverages and tobacco",IE,twh,electricity,2004,1.5847638924978602
"Food, beverages and tobacco",IE,twh,electricity,2005,1.402281515603046
"Food, beverages and tobacco",IE,twh,electricity,2006,1.3779932062652387
"Food, beverages and tobacco",IE,twh,electricity,2007,1.2466572176314468
"Food, beverages and tobacco",IE,twh,electricity,2008,1.217009750947819
"Food, beverages and tobacco",IE,twh,electricity,2009,1.350926407420823
"Food, beverages and tobacco",IE,twh,electricity,2010,1.3089936950004946
"Food, beverages and tobacco",IE,twh,electricity,2011,1.3642483559925516
"Food, beverages and tobacco",IE,twh,electricity,2012,1.4323310261583861
"Food, beverages and tobacco",IE,twh,electricity,2013,1.3415306801489801
"Food, beverages and tobacco",IE,twh,electricity,2014,1.5083231276976412
"Food, beverages and tobacco",IE,twh,electricity,2015,1.4370473431058153
"Food, beverages and tobacco",IE,twh,electricity,2016,1.4883872627550068
"Food, beverages and tobacco",IE,twh,electricity,2017,1.5786868518954063
"Food, beverages and tobacco",IE,twh,electricity,2018,1.6690875327174062
"Food, beverages and tobacco",IS,twh,electricity,2000,0.38157870412265654
"Food, beverages and tobacco",IS,twh,electricity,2001,0.3779668262895999
"Food, beverages and tobacco",IS,twh,electricity,2002,0.4142685252740365
"Food, beverages and tobacco",IS,twh,electricity,2003,0.46496717749256683
"Food, beverages and tobacco",IS,twh,electricity,2004,0.4547391076025398
"Food, beverages and tobacco",IS,twh,electricity,2005,0.43186566933150494
"Food, beverages and tobacco",IS,twh,electricity,2006,0.4256209498742174
"Food, beverages and tobacco",IS,twh,electricity,2007,0.38817163097152807
"Food, beverages and tobacco",IS,twh,electricity,2008,0.399234677136642
"Food, beverages and tobacco",IS,twh,electricity,2009,0.40483805812557627
"Food, beverages and tobacco",IS,twh,electricity,2010,0.40302110307037564
"Food, beverages and tobacco",IS,twh,electricity,2011,0.42816349510874474
"Food, beverages and tobacco",IS,twh,electricity,2012,0.4930129935289865
"Food, beverages and tobacco",IS,twh,electricity,2013,0.5253134520401899
"Food, beverages and tobacco",IS,twh,electricity,2014,0.5132918066315654
"Food, beverages and tobacco",IS,twh,electricity,2015,0.6141689466764843
"Food, beverages and tobacco",IS,twh,electricity,2016,0.4848187948348259
"Food, beverages and tobacco",IS,twh,electricity,2017,0.5666691745540259
"Food, beverages and tobacco",IS,twh,electricity,2018,0.6171653026864259
"Food, beverages and tobacco",IT,twh,electricity,2000,11.146110473751737
"Food, beverages and tobacco",IT,twh,electricity,2001,11.538138302899528
"Food, beverages and tobacco",IT,twh,electricity,2002,11.837249649299551
"Food, beverages and tobacco",IT,twh,electricity,2003,12.022420091191295
"Food, beverages and tobacco",IT,twh,electricity,2004,14.496083223470498
"Food, beverages and tobacco",IT,twh,electricity,2005,14.874690740858505
"Food, beverages and tobacco",IT,twh,electricity,2006,14.480299800467746
"Food, beverages and tobacco",IT,twh,electricity,2007,14.926001905681087
"Food, beverages and tobacco",IT,twh,electricity,2008,14.969483632361056
"Food, beverages and tobacco",IT,twh,electricity,2009,14.215305070356814
"Food, beverages and tobacco",IT,twh,electricity,2010,14.297585381436203
"Food, beverages and tobacco",IT,twh,electricity,2011,15.046167309371631
"Food, beverages and tobacco",IT,twh,electricity,2012,14.912885209177313
"Food, beverages and tobacco",IT,twh,electricity,2013,14.663472646317285
"Food, beverages and tobacco",IT,twh,electricity,2014,15.9894853711143
"Food, beverages and tobacco",IT,twh,electricity,2015,15.504393117522701
"Food, beverages and tobacco",IT,twh,electricity,2016,15.817852269394828
"Food, beverages and tobacco",IT,twh,electricity,2017,16.387933257133227
"Food, beverages and tobacco",IT,twh,electricity,2018,16.550567277151227
"Food, beverages and tobacco",LT,twh,electricity,2000,0.5933714160795425
"Food, beverages and tobacco",LT,twh,electricity,2001,0.5634188569661225
"Food, beverages and tobacco",LT,twh,electricity,2002,0.5962407448944708
"Food, beverages and tobacco",LT,twh,electricity,2003,0.5840042735043337
"Food, beverages and tobacco",LT,twh,electricity,2004,0.5903690674096645
"Food, beverages and tobacco",LT,twh,electricity,2005,0.6361211240720619
"Food, beverages and tobacco",LT,twh,electricity,2006,0.6937670123488534
"Food, beverages and tobacco",LT,twh,electricity,2007,0.7534599909755458
"Food, beverages and tobacco",LT,twh,electricity,2008,0.6473728567914949
"Food, beverages and tobacco",LT,twh,electricity,2009,0.6390317875441267
"Food, beverages and tobacco",LT,twh,electricity,2010,0.6674392209945097
"Food, beverages and tobacco",LT,twh,electricity,2011,0.7051396464301394
"Food, beverages and tobacco",LT,twh,electricity,2012,0.7108572799612649
"Food, beverages and tobacco",LT,twh,electricity,2013,0.7860627214934355
"Food, beverages and tobacco",LT,twh,electricity,2014,0.7924827156451212
"Food, beverages and tobacco",LT,twh,electricity,2015,0.7965586450237889
"Food, beverages and tobacco",LT,twh,electricity,2016,0.8397127844284047
"Food, beverages and tobacco",LT,twh,electricity,2017,0.8830155728764049
"Food, beverages and tobacco",LT,twh,electricity,2018,0.8588535500764048
"Food, beverages and tobacco",LU,twh,electricity,2000,0.14444147221118145
"Food, beverages and tobacco",LU,twh,electricity,2001,0.14910433894340167
"Food, beverages and tobacco",LU,twh,electricity,2002,0.18411587688051642
"Food, beverages and tobacco",LU,twh,electricity,2003,0.1817302407368944
"Food, beverages and tobacco",LU,twh,electricity,2004,0.158636058201172
"Food, beverages and tobacco",LU,twh,electricity,2005,0.16133777637404023
"Food, beverages and tobacco",LU,twh,electricity,2006,0.14409238735033975
"Food, beverages and tobacco",LU,twh,electricity,2007,0.12471653987198605
"Food, beverages and tobacco",LU,twh,electricity,2008,0.1291106643882065
"Food, beverages and tobacco",LU,twh,electricity,2009,0.14171267996941275
"Food, beverages and tobacco",LU,twh,electricity,2010,0.1410124539517762
"Food, beverages and tobacco",LU,twh,electricity,2011,0.16130763278902677
"Food, beverages and tobacco",LU,twh,electricity,2012,0.1504680614252536
"Food, beverages and tobacco",LU,twh,electricity,2013,0.13891867186075607
"Food, beverages and tobacco",LU,twh,electricity,2014,0.20850855313027605
"Food, beverages and tobacco",LU,twh,electricity,2015,0.15103916043203425
"Food, beverages and tobacco",LU,twh,electricity,2016,0.17086617804014215
"Food, beverages and tobacco",LU,twh,electricity,2017,0.14332036115054214
"Food, beverages and tobacco",LU,twh,electricity,2018,0.09562175089934215
"Food, beverages and tobacco",LV,twh,electricity,2000,0.3239613637871746
"Food, beverages and tobacco",LV,twh,electricity,2001,0.3287976685791418
"Food, beverages and tobacco",LV,twh,electricity,2002,0.3123982002704417
"Food, beverages and tobacco",LV,twh,electricity,2003,0.30660549019977107
"Food, beverages and tobacco",LV,twh,electricity,2004,0.2885135582116795
"Food, beverages and tobacco",LV,twh,electricity,2005,0.3158871385129839
"Food, beverages and tobacco",LV,twh,electricity,2006,0.32121070516841715
"Food, beverages and tobacco",LV,twh,electricity,2007,0.350812759729753
"Food, beverages and tobacco",LV,twh,electricity,2008,0.3481585938264067
"Food, beverages and tobacco",LV,twh,electricity,2009,0.2895225236847997
"Food, beverages and tobacco",LV,twh,electricity,2010,0.30838720039488443
"Food, beverages and tobacco",LV,twh,electricity,2011,0.3080520439215587
"Food, beverages and tobacco",LV,twh,electricity,2012,0.2777052636954772
"Food, beverages and tobacco",LV,twh,electricity,2013,0.3414016716446742
"Food, beverages and tobacco",LV,twh,electricity,2014,0.30996987416806876
"Food, beverages and tobacco",LV,twh,electricity,2015,0.30045367583173027
"Food, beverages and tobacco",LV,twh,electricity,2016,0.3090846470916852
"Food, beverages and tobacco",LV,twh,electricity,2017,0.3362372062308852
"Food, beverages and tobacco",LV,twh,electricity,2018,0.3605897479692851
"Food, beverages and tobacco",ME,twh,electricity,2000,0.014254357694627838
"Food, beverages and tobacco",ME,twh,electricity,2001,0.014265822815778522
"Food, beverages and tobacco",ME,twh,electricity,2002,0.014260556538329318
"Food, beverages and tobacco",ME,twh,electricity,2003,0.014241649361969866
"Food, beverages and tobacco",ME,twh,electricity,2004,0.014261489870811415
"Food, beverages and tobacco",ME,twh,electricity,2005,0.014271028849878768
"Food, beverages and tobacco",ME,twh,electricity,2006,0.0127049904359185
"Food, beverages and tobacco",ME,twh,electricity,2007,0.010999239770370718
"Food, beverages and tobacco",ME,twh,electricity,2008,0.018688662603849583
"Food, beverages and tobacco",ME,twh,electricity,2009,0.028423827286664042
"Food, beverages and tobacco",ME,twh,electricity,2010,0.0273087119209119
"Food, beverages and tobacco",ME,twh,electricity,2011,0.1155462156184338
"Food, beverages and tobacco",ME,twh,electricity,2012,0.11936228763902768
"Food, beverages and tobacco",ME,twh,electricity,2013,0.020174253033781054
"Food, beverages and tobacco",ME,twh,electricity,2014,0.032609526020412234
"Food, beverages and tobacco",ME,twh,electricity,2015,0.02836552819278059
"Food, beverages and tobacco",ME,twh,electricity,2016,0.029796410458346613
"Food, beverages and tobacco",ME,twh,electricity,2017,0.029096544970346614
"Food, beverages and tobacco",ME,twh,electricity,2018,0.02999637202634661
"Food, beverages and tobacco",MK,twh,electricity,2000,0.47149412347397873
"Food, beverages and tobacco",MK,twh,electricity,2001,0.4300518055420028
"Food, beverages and tobacco",MK,twh,electricity,2002,0.44004669666809526
"Food, beverages and tobacco",MK,twh,electricity,2003,0.4263020425622915
"Food, beverages and tobacco",MK,twh,electricity,2004,0.4147494132049166
"Food, beverages and tobacco",MK,twh,electricity,2005,0.17718264360153332
"Food, beverages and tobacco",MK,twh,electricity,2006,0.14219289314644706
"Food, beverages and tobacco",MK,twh,electricity,2007,0.19014200070361995
"Food, beverages and tobacco",MK,twh,electricity,2008,0.19972998218833474
"Food, beverages and tobacco",MK,twh,electricity,2009,0.17639735723614247
"Food, beverages and tobacco",MK,twh,electricity,2010,0.16686379654201366
"Food, beverages and tobacco",MK,twh,electricity,2011,0.1611785850048638
"Food, beverages and tobacco",MK,twh,electricity,2012,0.15156755390121082
"Food, beverages and tobacco",MK,twh,electricity,2013,0.1505827426648909
"Food, beverages and tobacco",MK,twh,electricity,2014,0.1404186567164012
"Food, beverages and tobacco",MK,twh,electricity,2015,0.13875757963384355
"Food, beverages and tobacco",MK,twh,electricity,2016,0.13649821891861166
"Food, beverages and tobacco",MK,twh,electricity,2017,0.14225322393541165
"Food, beverages and tobacco",MK,twh,electricity,2018,0.14730225352741166
"Food, beverages and tobacco",NL,twh,electricity,2000,8.359727226207516
"Food, beverages and tobacco",NL,twh,electricity,2001,8.767509387523459
"Food, beverages and tobacco",NL,twh,electricity,2002,8.460089606425717
"Food, beverages and tobacco",NL,twh,electricity,2003,8.200022026505467
"Food, beverages and tobacco",NL,twh,electricity,2004,8.13739012788317
