subsector,country_code,unit,carrier,year,0
Iron and steel,ME,twh,hydrogen,2016,0.03598176603995627
Iron and steel,ME,twh,hydrogen,2017,0.053532887211354935
Iron and steel,ME,twh,hydrogen,2018,0.03799370337751592
Iron and steel,ME,twh,space_heat,2000,0.0003073088211822726
Iron and steel,ME,twh,space_heat,2001,0.00031678631736118735
Iron and steel,ME,twh,space_heat,2002,0.0003217733906872873
Iron and steel,ME,twh,space_heat,2003,0.0003268725025961326
Iron and steel,ME,twh,space_heat,2004,0.0003319798882365346
Iron and steel,ME,twh,space_heat,2005,0.0003327442005177747
Iron and steel,ME,twh,space_heat,2006,0.00037026903025825825
Iron and steel,ME,twh,space_heat,2007,0.00037709388806912725
Iron and steel,ME,twh,space_heat,2008,0.0004608978695300725
Iron and steel,ME,twh,space_heat,2009,0.0003550671184571833
Iron and steel,ME,twh,space_heat,2010,0.00032037132641955936
Iron and steel,ME,twh,space_heat,2011,0.0001848594846012517
Iron and steel,ME,twh,space_heat,2012,0.00015504541157106266
Iron and steel,ME,twh,space_heat,2013,0.00024817488993915436
Iron and steel,ME,twh,space_heat,2014,5.8365916862421313e-05
Iron and steel,ME,twh,space_heat,2015,0.0001366999867876783
Iron and steel,ME,twh,space_heat,2016,9.146018569490664e-05
Iron and steel,ME,twh,space_heat,2017,0.00013607247069802152
Iron and steel,ME,twh,space_heat,2018,9.65742249084178e-05
Iron and steel,MK,twh,electricity,2000,1.2716317731455364
Iron and steel,MK,twh,electricity,2001,1.2426773582019377
Iron and steel,MK,twh,electricity,2002,1.113463208213733
Iron and steel,MK,twh,electricity,2003,2.281501054465438
Iron and steel,MK,twh,electricity,2004,2.072487725201096
Iron and steel,MK,twh,electricity,2005,2.7127391703400328
Iron and steel,MK,twh,electricity,2006,3.0058581831028226
Iron and steel,MK,twh,electricity,2007,3.7194085916027886
Iron and steel,MK,twh,electricity,2008,3.352778127247326
Iron and steel,MK,twh,electricity,2009,1.895644140443063
Iron and steel,MK,twh,electricity,2010,2.8772650487245413
Iron and steel,MK,twh,electricity,2011,3.4800469213317182
Iron and steel,MK,twh,electricity,2012,3.1560313692159245
Iron and steel,MK,twh,electricity,2013,3.0098205731812926
Iron and steel,MK,twh,electricity,2014,2.775176712563675
Iron and steel,MK,twh,electricity,2015,2.347417433716838
Iron and steel,MK,twh,electricity,2016,1.8543551376262213
Iron and steel,MK,twh,electricity,2017,1.3685558720207045
Iron and steel,MK,twh,electricity,2018,1.5027929461891347
Iron and steel,MK,twh,hydrogen,2000,0.666928634427453
Iron and steel,MK,twh,hydrogen,2001,0.6411452371574956
Iron and steel,MK,twh,hydrogen,2002,0.5884429922661988
Iron and steel,MK,twh,hydrogen,2003,1.1842858836885968
Iron and steel,MK,twh,hydrogen,2004,1.1013574827878867
Iron and steel,MK,twh,hydrogen,2005,1.4498044902514768
Iron and steel,MK,twh,hydrogen,2006,1.6382600293566894
Iron and steel,MK,twh,hydrogen,2007,2.0835545027929965
Iron and steel,MK,twh,hydrogen,2008,1.860946369623614
Iron and steel,MK,twh,hydrogen,2009,0.992668442137919
Iron and steel,MK,twh,hydrogen,2010,1.5789718715383878
Iron and steel,MK,twh,hydrogen,2011,1.9299752753358397
Iron and steel,MK,twh,hydrogen,2012,1.7287576117351313
Iron and steel,MK,twh,hydrogen,2013,1.670985383432297
Iron and steel,MK,twh,hydrogen,2014,1.5802373072101028
Iron and steel,MK,twh,hydrogen,2015,1.2932705721066888
Iron and steel,MK,twh,hydrogen,2016,1.0052150524481152
Iron and steel,MK,twh,hydrogen,2017,0.7418713571945593
Iron and steel,MK,twh,hydrogen,2018,0.8146390405863364
Iron and steel,MK,twh,space_heat,2000,0.0016845017574844113
Iron and steel,MK,twh,space_heat,2001,0.0016517742939186344
Iron and steel,MK,twh,space_heat,2002,0.0014826016529895952
Iron and steel,MK,twh,space_heat,2003,0.0030798878797218938
Iron and steel,MK,twh,space_heat,2004,0.0028023688770585126
Iron and steel,MK,twh,space_heat,2005,0.003658058470679096
Iron and steel,MK,twh,space_heat,2006,0.004115375532312776
Iron and steel,MK,twh,space_heat,2007,0.005112179599428434
Iron and steel,MK,twh,space_heat,2008,0.004629956763368703
Iron and steel,MK,twh,space_heat,2009,0.002620753410221534
Iron and steel,MK,twh,space_heat,2010,0.004006071062429212
Iron and steel,MK,twh,space_heat,2011,0.004926294644071382
Iron and steel,MK,twh,space_heat,2012,0.004485182252971293
Iron and steel,MK,twh,space_heat,2013,0.004249501361367254
Iron and steel,MK,twh,space_heat,2014,0.003941084693666201
Iron and steel,MK,twh,space_heat,2015,0.0033348854325812877
Iron and steel,MK,twh,space_heat,2016,0.002555104028471741
Iron and steel,MK,twh,space_heat,2017,0.0018857243420292464
Iron and steel,MK,twh,space_heat,2018,0.0020706887439490857
Iron and steel,NL,twh,electricity,2000,7.775163095245298
Iron and steel,NL,twh,electricity,2001,8.135370947111385
Iron and steel,NL,twh,electricity,2002,8.189591173941517
Iron and steel,NL,twh,electricity,2003,8.618172831217143
Iron and steel,NL,twh,electricity,2004,8.841182674367069
Iron and steel,NL,twh,electricity,2005,8.832521645122947
Iron and steel,NL,twh,electricity,2006,8.237842917430891
Iron and steel,NL,twh,electricity,2007,9.062781220456827
Iron and steel,NL,twh,electricity,2008,8.533408412401476
Iron and steel,NL,twh,electricity,2009,6.885566065222218
Iron and steel,NL,twh,electricity,2010,8.125610405500906
Iron and steel,NL,twh,electricity,2011,8.58579781864657
Iron and steel,NL,twh,electricity,2012,8.68111890490469
Iron and steel,NL,twh,electricity,2013,8.35982560801024
Iron and steel,NL,twh,electricity,2014,8.543888660566605
Iron and steel,NL,twh,electricity,2015,8.601165203831222
Iron and steel,NL,twh,electricity,2016,8.144838306273375
Iron and steel,NL,twh,electricity,2017,8.362941798897637
Iron and steel,NL,twh,electricity,2018,8.416400169244762
Iron and steel,NL,twh,hydrogen,2000,4.7164761385
Iron and steel,NL,twh,hydrogen,2001,5.02530293825
Iron and steel,NL,twh,hydrogen,2002,5.09189631825
Iron and steel,NL,twh,hydrogen,2003,5.46981374975
Iron and steel,NL,twh,hydrogen,2004,5.700393328
Iron and steel,NL,twh,hydrogen,2005,5.75949495275
Iron and steel,NL,twh,hydrogen,2006,5.304162717
Iron and steel,NL,twh,hydrogen,2007,6.133250298
Iron and steel,NL,twh,hydrogen,2008,5.70455541425
Iron and steel,NL,twh,hydrogen,2009,4.3235751965
Iron and steel,NL,twh,hydrogen,2010,5.53640712975
Iron and steel,NL,twh,hydrogen,2011,5.77447846325
Iron and steel,NL,twh,hydrogen,2012,5.72619826275
Iron and steel,NL,twh,hydrogen,2013,5.58801699925
Iron and steel,NL,twh,hydrogen,2014,5.796953729
Iron and steel,NL,twh,hydrogen,2015,5.8228735373305005
Iron and steel,NL,twh,hydrogen,2016,5.315300798018819
Iron and steel,NL,twh,hydrogen,2017,5.457634583516257
Iron and steel,NL,twh,hydrogen,2018,5.49252138026801
Iron and steel,NL,twh,space_heat,2000,0.010726395878571177
Iron and steel,NL,twh,space_heat,2001,0.011261774648414064
Iron and steel,NL,twh,space_heat,2002,0.011366276780398922
Iron and steel,NL,twh,space_heat,2003,0.011986305840893706
Iron and steel,NL,twh,space_heat,2004,0.012327519529569808
Iron and steel,NL,twh,space_heat,2005,0.012284652406698614
Iron and steel,NL,twh,space_heat,2006,0.01142026799477252
Iron and steel,NL,twh,space_heat,2007,0.012915468342787582
Iron and steel,NL,twh,space_heat,2008,0.012129859576700663
Iron and steel,NL,twh,space_heat,2009,0.009734650302055012
Iron and steel,NL,twh,space_heat,2010,0.011436512841238772
Iron and steel,NL,twh,space_heat,2011,0.013072730556178618
Iron and steel,NL,twh,space_heat,2012,0.013257463973278826
Iron and steel,NL,twh,space_heat,2013,0.012722465210826372
Iron and steel,NL,twh,space_heat,2014,0.012998166732323669
Iron and steel,NL,twh,space_heat,2015,0.013137041120323021
Iron and steel,NL,twh,space_heat,2016,0.01172276270036023
Iron and steel,NL,twh,space_heat,2017,0.012036676297169719
Iron and steel,NL,twh,space_heat,2018,0.012113618253088553
Iron and steel,NO,twh,electricity,2000,9.494331956768388
Iron and steel,NO,twh,electricity,2001,8.630705312425455
Iron and steel,NO,twh,electricity,2002,7.634468095758277
Iron and steel,NO,twh,electricity,2003,7.229295086267273
Iron and steel,NO,twh,electricity,2004,8.593888526783976
Iron and steel,NO,twh,electricity,2005,7.015524899487899
Iron and steel,NO,twh,electricity,2006,5.5893664701020205
Iron and steel,NO,twh,electricity,2007,6.047851634877558
Iron and steel,NO,twh,electricity,2008,6.4874489066514265
Iron and steel,NO,twh,electricity,2009,4.434700047456373
Iron and steel,NO,twh,electricity,2010,5.654926994488287
Iron and steel,NO,twh,electricity,2011,5.679458832464367
Iron and steel,NO,twh,electricity,2012,5.705258716512257
Iron and steel,NO,twh,electricity,2013,5.896098331862846
Iron and steel,NO,twh,electricity,2014,6.088746449592616
Iron and steel,NO,twh,electricity,2015,5.754802001854834
Iron and steel,NO,twh,electricity,2016,5.9048641146199605
Iron and steel,NO,twh,electricity,2017,6.1203503461221285
Iron and steel,NO,twh,electricity,2018,5.873690131430712
Iron and steel,NO,twh,hydrogen,2000,4.979461806829024
Iron and steel,NO,twh,hydrogen,2001,4.452914159776832
Iron and steel,NO,twh,hydrogen,2002,4.03466339748739
Iron and steel,NO,twh,hydrogen,2003,3.752596170371555
Iron and steel,NO,twh,hydrogen,2004,4.56694788592782
Iron and steel,NO,twh,hydrogen,2005,3.749398251020823
Iron and steel,NO,twh,hydrogen,2006,3.046329906337234
Iron and steel,NO,twh,hydrogen,2007,3.3879118670968644
Iron and steel,NO,twh,hydrogen,2008,3.600833109962924
Iron and steel,NO,twh,hydrogen,2009,2.322264339354624
Iron and steel,NO,twh,hydrogen,2010,3.1032840244795077
Iron and steel,NO,twh,hydrogen,2011,3.1497319926219345
Iron and steel,NO,twh,hydrogen,2012,3.125130354942926
Iron and steel,NO,twh,hydrogen,2013,3.27338254632527
Iron and steel,NO,twh,hydrogen,2014,3.4670456300063606
Iron and steel,NO,twh,hydrogen,2015,3.1705123981784684
Iron and steel,NO,twh,hydrogen,2016,3.2009285439654205
Iron and steel,NO,twh,hydrogen,2017,3.3177400430715642
Iron and steel,NO,twh,hydrogen,2018,3.1840296466017195
Iron and steel,NO,twh,space_heat,2000,0.012576926123633713
Iron and steel,NO,twh,space_heat,2001,0.01147198593372515
Iron and steel,NO,twh,space_heat,2002,0.010165468364801913
Iron and steel,NO,twh,space_heat,2003,0.009759109368610158
Iron and steel,NO,twh,space_heat,2004,0.011620452776400798
Iron and steel,NO,twh,space_heat,2005,0.009460253519919143
Iron and steel,NO,twh,space_heat,2006,0.007652504080695824
Iron and steel,NO,twh,space_heat,2007,0.00831253221762004
Iron and steel,NO,twh,space_heat,2008,0.008958722230456722
Iron and steel,NO,twh,space_heat,2009,0.006131032204158557
Iron and steel,NO,twh,space_heat,2010,0.007873462822902464
Iron and steel,NO,twh,space_heat,2011,0.008039744365540462
Iron and steel,NO,twh,space_heat,2012,0.008108007224994041
Iron and steel,NO,twh,space_heat,2013,0.008324575262479334
Iron and steel,NO,twh,space_heat,2014,0.00864675223291868
Iron and steel,NO,twh,space_heat,2015,0.008175625301115636
Iron and steel,NO,twh,space_heat,2016,0.008136274320224008
Iron and steel,NO,twh,space_heat,2017,0.00843319141394544
Iron and steel,NO,twh,space_heat,2018,0.008093319889104453
Iron and steel,PL,twh,electricity,2000,17.942063021986158
Iron and steel,PL,twh,electricity,2001,15.361920290474353
Iron and steel,PL,twh,electricity,2002,13.996568090288262
Iron and steel,PL,twh,electricity,2003,15.309292738711232
Iron and steel,PL,twh,electricity,2004,16.841469367201018
Iron and steel,PL,twh,electricity,2005,13.42522715395368
Iron and steel,PL,twh,electricity,2006,14.803445160067934
Iron and steel,PL,twh,electricity,2007,16.284562946671414
Iron and steel,PL,twh,electricity,2008,14.123748102430218
Iron and steel,PL,twh,electricity,2009,10.303011728739031
Iron and steel,PL,twh,electricity,2010,11.422698874966919
Iron and steel,PL,twh,electricity,2011,12.373050933589662
Iron and steel,PL,twh,electricity,2012,12.386480830623237
Iron and steel,PL,twh,electricity,2013,11.637658433278197
Iron and steel,PL,twh,electricity,2014,12.14672104682501
Iron and steel,PL,twh,electricity,2015,12.777633024558924
Iron and steel,PL,twh,electricity,2016,10.572862632970137
Iron and steel,PL,twh,electricity,2017,12.457407695731805
Iron and steel,PL,twh,electricity,2018,12.164066096742388
Iron and steel,PL,twh,hydrogen,2000,8.7387162905
Iron and steel,PL,twh,hydrogen,2001,7.332763555250001
Iron and steel,PL,twh,hydrogen,2002,6.965667548
Iron and steel,PL,twh,hydrogen,2003,7.58082389575
Iron and steel,PL,twh,hydrogen,2004,8.81779592925
Iron and steel,PL,twh,hydrogen,2005,6.939030195999999
Iron and steel,PL,twh,hydrogen,2006,8.330831838
Iron and steel,PL,twh,hydrogen,2007,8.850260202
Iron and steel,PL,twh,hydrogen,2008,8.097755008
Iron and steel,PL,twh,hydrogen,2009,5.9334701579999996
Iron and steel,PL,twh,hydrogen,2010,6.653511079249999
Iron and steel,PL,twh,hydrogen,2011,7.30779103775
Iron and steel,PL,twh,hydrogen,2012,6.9640027135
Iron and steel,PL,twh,hydrogen,2013,6.6177171375
Iron and steel,PL,twh,hydrogen,2014,7.1238268255
Iron and steel,PL,twh,hydrogen,2015,7.656596845210602
Iron and steel,PL,twh,hydrogen,2016,5.833009049332284
Iron and steel,PL,twh,hydrogen,2017,6.872705561673638
Iron and steel,PL,twh,hydrogen,2018,6.710870090917107
Iron and steel,PL,twh,space_heat,2000,0.020847390843117476
Iron and steel,PL,twh,space_heat,2001,0.017843200339532832
Iron and steel,PL,twh,space_heat,2002,0.016044796926580562
Iron and steel,PL,twh,space_heat,2003,0.017725945651947666
Iron and steel,PL,twh,space_heat,2004,0.019958853049990972
Iron and steel,PL,twh,space_heat,2005,0.015858774367783556
Iron and steel,PL,twh,space_heat,2006,0.017848102962151603
Iron and steel,PL,twh,space_heat,2007,0.01992322117125481
Iron and steel,PL,twh,space_heat,2008,0.01684591576517912
Iron and steel,PL,twh,space_heat,2009,0.01223851226486386
Iron and steel,PL,twh,space_heat,2010,0.013389160715104606
Iron and steel,PL,twh,space_heat,2011,0.014593247244085715
Iron and steel,PL,twh,space_heat,2012,0.014712555291722126
Iron and steel,PL,twh,space_heat,2013,0.013803581004097109
Iron and steel,PL,twh,space_heat,2014,0.014431001928372326
Iron and steel,PL,twh,space_heat,2015,0.015073007860955646
Iron and steel,PL,twh,space_heat,2016,0.012499480626233465
Iron and steel,PL,twh,space_heat,2017,0.014727433009516823
Iron and steel,PL,twh,space_heat,2018,0.014380637845262757
Iron and steel,PT,twh,electricity,2000,1.736164465219914
Iron and steel,PT,twh,electricity,2001,1.4739309944104988
Iron and steel,PT,twh,electricity,2002,1.3684116051412392
Iron and steel,PT,twh,electricity,2003,1.64887194514764
Iron and steel,PT,twh,electricity,2004,1.6602672809266692
Iron and steel,PT,twh,electricity,2005,1.9896078030297586
Iron and steel,PT,twh,electricity,2006,2.1031891639590716
Iron and steel,PT,twh,electricity,2007,2.2242581555027643
Iron and steel,PT,twh,electricity,2008,2.0688267162926666
Iron and steel,PT,twh,electricity,2009,1.551455771491243
Iron and steel,PT,twh,electricity,2010,1.5550072031791702
Iron and steel,PT,twh,electricity,2011,1.7637987076265338
Iron and steel,PT,twh,electricity,2012,1.8896427425340319
Iron and steel,PT,twh,electricity,2013,1.9124102344660585
Iron and steel,PT,twh,electricity,2014,1.9171328703474588
Iron and steel,PT,twh,electricity,2015,1.9282607045195437
Iron and steel,PT,twh,electricity,2016,1.8976692105202273
Iron and steel,PT,twh,electricity,2017,1.936699596574958
Iron and steel,PT,twh,electricity,2018,2.1322725181589233
Iron and steel,PT,twh,hydrogen,2000,0.9056699679999999
Iron and steel,PT,twh,hydrogen,2001,0.6059997579999999
Iron and steel,PT,twh,hydrogen,2002,0.0
Iron and steel,PT,twh,hydrogen,2003,0.0
Iron and steel,PT,twh,hydrogen,2004,0.0
Iron and steel,PT,twh,hydrogen,2005,0.0
Iron and steel,PT,twh,hydrogen,2006,0.0
Iron and steel,PT,twh,hydrogen,2007,0.0
Iron and steel,PT,twh,hydrogen,2008,0.0
Iron and steel,PT,twh,hydrogen,2009,0.0
Iron and steel,PT,twh,hydrogen,2010,0.0
Iron and steel,PT,twh,hydrogen,2011,0.0
Iron and steel,PT,twh,hydrogen,2012,0.0
Iron and steel,PT,twh,hydrogen,2013,0.0
Iron and steel,PT,twh,hydrogen,2014,0.0
Iron and steel,PT,twh,hydrogen,2015,0.0
Iron and steel,PT,twh,hydrogen,2016,0.0973216910245936
Iron and steel,PT,twh,hydrogen,2017,0.099323358728918
Iron and steel,PT,twh,hydrogen,2018,0.10935328772900642
Iron and steel,PT,twh,space_heat,2000,0.0021430300769302367
Iron and steel,PT,twh,space_heat,2001,0.0018560959519424319
Iron and steel,PT,twh,space_heat,2002,0.0021153489979025743
Iron and steel,PT,twh,space_heat,2003,0.0025485622712162017
Iron and steel,PT,twh,space_heat,2004,0.0025950488630620723
Iron and steel,PT,twh,space_heat,2005,0.0031880056401378093
Iron and steel,PT,twh,space_heat,2006,0.00341133843221782
Iron and steel,PT,twh,space_heat,2007,0.00365037407572411
Iron and steel,PT,twh,space_heat,2008,0.0033596309813939094
Iron and steel,PT,twh,space_heat,2009,0.0025266732044308088
Iron and steel,PT,twh,space_heat,2010,0.002530690215835308
Iron and steel,PT,twh,space_heat,2011,0.002849817618522438
Iron and steel,PT,twh,space_heat,2012,0.003065647995469547
Iron and steel,PT,twh,space_heat,2013,0.0031296517846649717
Iron and steel,PT,twh,space_heat,2014,0.0031620520355741958
Iron and steel,PT,twh,space_heat,2015,0.003181086627106062
Iron and steel,PT,twh,space_heat,2016,0.002983541727929889
Iron and steel,PT,twh,space_heat,2017,0.0030449058396549134
Iron and steel,PT,twh,space_heat,2018,0.0033523882866294094
Iron and steel,RO,twh,electricity,2000,10.412943145701217
Iron and steel,RO,twh,electricity,2001,10.514970692599322
Iron and steel,RO,twh,electricity,2002,10.379746130573787
Iron and steel,RO,twh,electricity,2003,11.234750437729417
Iron and steel,RO,twh,electricity,2004,12.749476220523983
Iron and steel,RO,twh,electricity,2005,13.47867248193356
Iron and steel,RO,twh,electricity,2006,13.657663828904225
Iron and steel,RO,twh,electricity,2007,12.987482206275638
Iron and steel,RO,twh,electricity,2008,11.456589627748322
Iron and steel,RO,twh,electricity,2009,6.960334107278967
Iron and steel,RO,twh,electricity,2010,9.11613365475357
Iron and steel,RO,twh,electricity,2011,9.260679846022535
Iron and steel,RO,twh,electricity,2012,7.595476306518847
Iron and steel,RO,twh,electricity,2013,7.408468480302741
Iron and steel,RO,twh,electricity,2014,7.298818677607769
Iron and steel,RO,twh,electricity,2015,8.73808920305117
Iron and steel,RO,twh,electricity,2016,8.699038891974602
Iron and steel,RO,twh,electricity,2017,7.016954826839423
Iron and steel,RO,twh,electricity,2018,6.020387868202147
Iron and steel,RO,twh,hydrogen,2000,3.8890533919999997
Iron and steel,RO,twh,hydrogen,2001,4.10797912875
Iron and steel,RO,twh,hydrogen,2002,4.57080311975
Iron and steel,RO,twh,hydrogen,2003,4.73728656975
Iron and steel,RO,twh,hydrogen,2004,5.029465024499999
Iron and steel,RO,twh,hydrogen,2005,5.227580329999999
Iron and steel,RO,twh,hydrogen,2006,5.2159264885
Iron and steel,RO,twh,hydrogen,2007,5.21176440225
Iron and steel,RO,twh,hydrogen,2008,4.19122085375
Iron and steel,RO,twh,hydrogen,2009,2.29830402725
Iron and steel,RO,twh,hydrogen,2010,3.09742458725
Iron and steel,RO,twh,hydrogen,2011,3.186493233
Iron and steel,RO,twh,hydrogen,2012,2.740317587
Iron and steel,RO,twh,hydrogen,2013,2.48476549125
Iron and steel,RO,twh,hydrogen,2014,2.6287736754999997
Iron and steel,RO,twh,hydrogen,2015,2.7902626219999997
Iron and steel,RO,twh,hydrogen,2016,3.2437746446573477
Iron and steel,RO,twh,hydrogen,2017,2.6165442450207363
Iron and steel,RO,twh,hydrogen,2018,2.244935533728137
Iron and steel,RO,twh,space_heat,2000,0.008586130037618078
Iron and steel,RO,twh,space_heat,2001,0.008572007637327777
Iron and steel,RO,twh,space_heat,2002,0.00851938209313068
Iron and steel,RO,twh,space_heat,2003,0.009098325259984788
Iron and steel,RO,twh,space_heat,2004,0.010416543505334613
Iron and steel,RO,twh,space_heat,2005,0.011534986720226239
Iron and steel,RO,twh,space_heat,2006,0.011766583636127634
Iron and steel,RO,twh,space_heat,2007,0.010805615353311373
Iron and steel,RO,twh,space_heat,2008,0.009460004539436474
Iron and steel,RO,twh,space_heat,2009,0.0056998961548679295
Iron and steel,RO,twh,space_heat,2010,0.007461005359764961
Iron and steel,RO,twh,space_heat,2011,0.007735002395406114
Iron and steel,RO,twh,space_heat,2012,0.006241530267264934
Iron and steel,RO,twh,space_heat,2013,0.006191537123938338
Iron and steel,RO,twh,space_heat,2014,0.00608414291252172
Iron and steel,RO,twh,space_heat,2015,0.007963416588890496
Iron and steel,RO,twh,space_heat,2016,0.007247738573890172
Iron and steel,RO,twh,space_heat,2017,0.00584628426212092
Iron and steel,RO,twh,space_heat,2018,0.005015979112635576
Iron and steel,RS,twh,electricity,2000,1.6425626767984214
Iron and steel,RS,twh,electricity,2001,1.0597556762308553
Iron and steel,RS,twh,electricity,2002,0.8044866403019911
Iron and steel,RS,twh,electricity,2003,2.08439575096001
Iron and steel,RS,twh,electricity,2004,3.7023648456443174
Iron and steel,RS,twh,electricity,2005,4.409855374382424
Iron and steel,RS,twh,electricity,2006,5.6302612398224685
Iron and steel,RS,twh,electricity,2007,5.719272215149109
Iron and steel,RS,twh,electricity,2008,8.969789067638738
Iron and steel,RS,twh,electricity,2009,5.606787927385714
Iron and steel,RS,twh,electricity,2010,2.803008706328239
Iron and steel,RS,twh,electricity,2011,3.0806037305885607
Iron and steel,RS,twh,electricity,2012,1.3788989322335599
Iron and steel,RS,twh,electricity,2013,1.0498445967147665
Iron and steel,RS,twh,electricity,2014,1.4247440765974464
Iron and steel,RS,twh,electricity,2015,1.6013811582239115
Iron and steel,RS,twh,electricity,2016,1.9076110228214498
Iron and steel,RS,twh,electricity,2017,2.041826873737047
Iron and steel,RS,twh,electricity,2018,3.547990151815318
Iron and steel,RS,twh,hydrogen,2000,0.8614695748666997
Iron and steel,RS,twh,hydrogen,2001,0.546768877602436
Iron and steel,RS,twh,hydrogen,2002,0.4251550678687672
Iron and steel,RS,twh,hydrogen,2003,1.0819720898445133
Iron and steel,RS,twh,hydrogen,2004,1.9675036803248287
Iron and steel,RS,twh,hydrogen,2005,2.356816384355098
Iron and steel,RS,twh,hydrogen,2006,3.0686184717191174
Iron and steel,RS,twh,hydrogen,2007,3.203846816796677
Iron and steel,RS,twh,hydrogen,2008,4.978646295159555
Iron and steel,RS,twh,hydrogen,2009,2.9360370538611855
Iron and steel,RS,twh,hydrogen,2010,1.538221828027777
Iron and steel,RS,twh,hydrogen,2011,1.708450824814769
Iron and steel,RS,twh,hydrogen,2012,0.7553099909474067
Iron and steel,RS,twh,hydrogen,2013,0.5828503504883454
Iron and steel,RS,twh,hydrogen,2014,0.8112758127701517
Iron and steel,RS,twh,hydrogen,2015,0.8822543007946879
Iron and steel,RS,twh,hydrogen,2016,1.0340841813131618
Iron and steel,RS,twh,hydrogen,2017,1.1068403599328611
Iron and steel,RS,twh,hydrogen,2018,1.9233064013336383
Iron and steel,RS,twh,space_heat,2000,0.0021758655094005516
Iron and steel,RS,twh,space_heat,2001,0.001408633682974072
Iron and steel,RS,twh,space_heat,2002,0.0010711923069584074
Iron and steel,RS,twh,space_heat,2003,0.0028138076891793076
Iron and steel,RS,twh,space_heat,2004,0.005006250164373081
Iron and steel,RS,twh,space_heat,2005,0.005946575691133377
Iron and steel,RS,twh,space_heat,2006,0.00770849385947287
Iron and steel,RS,twh,space_heat,2007,0.007860912836485053
Iron and steel,RS,twh,space_heat,2008,0.012386663830272919
Iron and steel,RS,twh,space_heat,2009,0.007751459394509906
Iron and steel,RS,twh,space_heat,2010,0.0039026825391482133
Iron and steel,RS,twh,space_heat,2011,0.004360849724605817
Iron and steel,RS,twh,space_heat,2012,0.0019596170937399506
Iron and steel,RS,twh,space_heat,2013,0.0014822531557912686
Iron and steel,RS,twh,space_heat,2014,0.002023307938283569
Iron and steel,RS,twh,space_heat,2015,0.0022750204628561484
Iron and steel,RS,twh,space_heat,2016,0.0026284849704720672
Iron and steel,RS,twh,space_heat,2017,0.002813420129008204
Iron and steel,RS,twh,space_heat,2018,0.004888752831610345
Iron and steel,SE,twh,electricity,2000,8.937496467014205
Iron and steel,SE,twh,electricity,2001,8.80564053672523
Iron and steel,SE,twh,electricity,2002,9.398611738797745
Iron and steel,SE,twh,electricity,2003,9.440521464683282
Iron and steel,SE,twh,electricity,2004,9.738608395373967
Iron and steel,SE,twh,electricity,2005,9.617360028159428
Iron and steel,SE,twh,electricity,2006,9.170376287431404
Iron and steel,SE,twh,electricity,2007,9.41347843895293
Iron and steel,SE,twh,electricity,2008,8.92935125848585
Iron and steel,SE,twh,electricity,2009,5.511603674638651
Iron and steel,SE,twh,electricity,2010,8.181754944976616
Iron and steel,SE,twh,electricity,2011,8.358829394514391
Iron and steel,SE,twh,electricity,2012,7.432787558301524
Iron and steel,SE,twh,electricity,2013,7.482362132272172
Iron and steel,SE,twh,electricity,2014,7.368046841664852
Iron and steel,SE,twh,electricity,2015,7.489829819768755
Iron and steel,SE,twh,electricity,2016,7.16399752331622
Iron and steel,SE,twh,electricity,2017,7.567267439783966
Iron and steel,SE,twh,electricity,2018,7.839083232697052
Iron and steel,SE,twh,hydrogen,2000,4.35104496575
Iron and steel,SE,twh,hydrogen,2001,4.5932783855
Iron and steel,SE,twh,hydrogen,2002,4.7897288565
Iron and steel,SE,twh,hydrogen,2003,4.75060524575
Iron and steel,SE,twh,hydrogen,2004,4.9761903205
Iron and steel,SE,twh,hydrogen,2005,4.76392392175
Iron and steel,SE,twh,hydrogen,2006,4.5499926885
Iron and steel,SE,twh,hydrogen,2007,4.72230305925
Iron and steel,SE,twh,hydrogen,2008,4.3269048654999995
Iron and steel,SE,twh,hydrogen,2009,2.334097969
Iron and steel,SE,twh,hydrogen,2010,4.0338939934999996
Iron and steel,SE,twh,hydrogen,2011,4.0513747557499995
Iron and steel,SE,twh,hydrogen,2012,3.6010370234999995
Iron and steel,SE,twh,hydrogen,2013,3.665965569
Iron and steel,SE,twh,hydrogen,2014,3.77834189775
Iron and steel,SE,twh,hydrogen,2015,3.6413626447590004
Iron and steel,SE,twh,hydrogen,2016,3.5350081759361283
Iron and steel,SE,twh,hydrogen,2017,3.733997978372948
Iron and steel,SE,twh,hydrogen,2018,3.8681229619689135
Iron and steel,SE,twh,space_heat,2000,0.010263476434614642
Iron and steel,SE,twh,space_heat,2001,0.010208209332453668
Iron and steel,SE,twh,space_heat,2002,0.011058213923271585
Iron and steel,SE,twh,space_heat,2003,0.011128661696663766
Iron and steel,SE,twh,space_heat,2004,0.011645570351132705
Iron and steel,SE,twh,space_heat,2005,0.01133889764867054
Iron and steel,SE,twh,space_heat,2006,0.010708149728573917
Iron and steel,SE,twh,space_heat,2007,0.011075050180286742
Iron and steel,SE,twh,space_heat,2008,0.01044307776459689
Iron and steel,SE,twh,space_heat,2009,0.006229948124463849
Iron and steel,SE,twh,space_heat,2010,0.009668925173041428
Iron and steel,SE,twh,space_heat,2011,0.009757730574742895
Iron and steel,SE,twh,space_heat,2012,0.008643427719993897
Iron and steel,SE,twh,space_heat,2013,0.008739641125457994
Iron and steel,SE,twh,space_heat,2014,0.00923475155387165
Iron and steel,SE,twh,space_heat,2015,0.00876703632597568
